card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
230431A,Nissan Leaf SV PLUS,2023,20000-29999,28999,"1300 E Camelback Rd. Phoenix, AZ 85014",Y,Y,N,1N4CZ1CV0PC551138,Automatic,Automatic,Electric,,Electric,"",7185,mi.,hatchback,Front-wheel Drive,Black,Yes,None reported,,Yes,"Clean CARFAX. 4D Hatchback SV Plus FWD Electric ZEV 214hp Single Speed Reducer 121/98 City/Highway MPG 2023 Nissan Leaf SV Plus Thank you for looking. If you need additional information such as more photos we are here to help. From our Floor to Your Door, In Store or Home Delivery available.",2023-05-04T08:38:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,Kia Soul LX,2023,20000-29999,20659,"4044 U.S. 9 Freehold, NJ 07728",Y,Y,Y,KNDJ23AU9P7843956,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",11053,mi.,hatchback,Front-wheel Drive,Snow White Pearl,Yes,None reported,Yes,No,"Certified Pre-Owned KIA All the benefits of a new vehicle! 10 Year, 100,000 Mi warranty!, ONE OWNER, CLEAN CAR FAX...NO ACCIDENTS!, BLUETOOTH/HANDS FREE CELL PHONE, REMAINING FACTORY WARRANTY, SERVICE RECORDS AVAILABLE, KIA CERTIFIED, 16 Alloy Wheels, Blind-Spot Collision-Avoidance Assist, Lan|…|e Change Assist, LX Technology Package, Rear Cross-Traffic Collision Avoidance Assist. CARFAX One-Owner. Clean CARFAX. Certified. 2023 Kia Soul LX Snow White Pearl 4D Hatchback 2.0L I4 DOHC FWD Kia Certified Pre-Owned Details:  Roadside Assistance  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) Platinum Coverage from certified purchase date  Transferable Warranty  Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  165 Point Inspection  Warranty Deductible: $50 All pre-owned vehicles come with our Raceway Pit-Stop Plus Program which gives you up to 3 years of free oil changes and car washes! THE ONLY CHOICE FOR A NEW KIA IN NJ & NY ! WE ARE PROUD TO BE THE #1 VOLUME KIA DEALER GROUP IN THE NORTHEAST UNITED STATES. WE ARE THE #1 RATED DEALER BY DEALERRATER.COM AND WE ARE THE #1 RATED SERVICE CSI DEALER IN THE COUNTRY. VISIT RACEWAYKIA.COM OR CALL (732) 462-4422 AND MAKE YOUR APPOINTMENT TODAY! 29/35 City/Highway MPG LX Technology Package (16 Alloy Wheels, Blind-Spot Collision-Avoidance Assist, Lane Change Assist, and Rear Cross-Traffic Collision Avoidance Assist), 16 Steel Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, AM/FM radio, Apple CarPlay & Android Auto, Brake assist, Bumpers: body-color, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Exterior Parking Camera Rear, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front readin",2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
18511,Buick Encore GX Preferred,2023,20000-29999,27135,"153 E Tioga St Tunkhannock, PA 18657",N,N,Y,KL4MMBS21PB016989,Automatic,Automatic,1.2L I3 12V GDI DOHC Turbo,1200.0,Gasoline,"",2351,mi.,suv,Front-wheel Drive,Summit White,No,None reported,,No,2023 Buick Encore GX Preferred.,2023-05-04T08:16:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HL630A,Hyundai Kona N Line,2023,20000-29999,28997,"943 N 4th St Sunbury, PA 17801",N,N,Y,KM8K3CA34PU988599,7-Speed Automatic,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",1826,mi.,suv,All-wheel Drive,Gray,Yes,None reported,,Yes,"Clean CARFAX. CARFAX One-Owner. Certified. Ecotronic Gray 2023 Hyundai Kona N Line AWD 7-Speed Automatic 1.6L Turbo GDI 4-Cylinder This vehicle has a New Inspection sticker. When buying any New or Pre-Owned vehicle at Sunbury Motors (excluding diesel engines), the first service is on us! Your salesp|…|erson will provide you with a coupon to present for your first oil change visit. Please ask your salesperson for details! A separate Sunbury Motors vehicle service contract is available on this vehicle! Ask your salesperson for details! Recent Arrival! Odometer is 1012 miles below market average! 27/32 City/Highway MPG Hyundai Certified Pre-Owned Details:  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Vehicle History  173+ Point Inspection  Roadside Assistance  Warranty Deductible: $50",2023-05-04T08:33:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12522B,Mazda Mazda3 FWD w/Preferred Package,2023,20000-29999,28995,"3401 W 41st St Sioux Falls, SD 57106",N,Y,N,JM1BPALM8P1602836,6-Speed Automatic,Automatic,2.5L I4 16V,2500.0,Gasoline,"",13506,mi.,hatchback,Front-wheel Drive,Snowflake White Pearl,Yes,None reported,Yes,Yes,"This vehicle is a Mazda Certified Pre-Owned and comes with a 12-month/12,000-mile limited warranty, a 7-year/100,000 mile limited powertrain warranty and zero deductabile on covered retars. See dealer for warranty details. Certified Pre-Owned-Mazda3, Clearcoat paint,Glove box,Outside temp gauge,Fron|…|t map lights,Fade-to-off interior lighting,Gas-pressurized shock absorbers,100 amp alternator,Full cloth headliner,Front-wheel drive,Body-colored door handles,Torsion beam rear suspension w/coil springs,Rear child safety locks,Compass,Driver foot rest,Cruise control w/steering wheel controls,Day-night rearview mirror,Black grille,Air filtration,Rear cupholder,LED brakelights,Leatherette door trim insert,Steel spare wheel,Front anti-roll bar,Light tinted glass,Manual tilt/telescoping steering column,Back-up camera,Strut Front Suspension w/Coil Springs,Black Side Windows Trim And Black Front Windshield Trim,Fully Galvanized Steel Panels,Liftgate Rear Cargo Access,Front Cupholder,Carpet Floor Trim,Cargo Space Lights,Side Impact Beams,Curtain 1st And 2nd Row Airbags,Airbag Occupancy Sensor,Quasi-Dual Stainless Steel Exhaust w/Chrome Tailpipe Finisher,Compact Spare Tire Mounted Inside Under Cargo,HVAC -inc: Underseat Ducts,Full Carpet Floor Covering -inc: Carpet Front And Rear Floor Mats,Perimeter/Approach Lights,2 LCD Monitors In The Front,Valet Function,Systems Monitor,Tire Specific Low Tire Pressure Warning,Dual Zone Front Automatic Air Conditioning,Window Grid Antenna,Body-Colored Rear Bumper w/Black Rub Strip/Fascia Accent,Rain Detecting Variable Intermittent Wipers,Sliding Front Center Armrest And Rear Center Armrest,1 12V DC Power Outlet,13.2 Gal. Fuel Tank,1 Seatback Storage Pocket,Electric Power-Assist Speed-Sensing Steering,Express Open/Close Sliding And Tilting Glass 1st Row Sunroof w/Sunshade,Delayed Accessory Power,Dual Stage Driver And Passenger Front Airbags,Outboard Front Lap And Shoulder Safety Belts -inc: Rear Center 3 Point, Height Adjusters and Pretensione",2023-05-04T08:30:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T27055A,Toyota Camry SE,2023,20000-29999,29599,"2900 MS-39 Meridian, MS 39301",Y,N,N,4T1G11AK2PU084127,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",10003,mi.,sedan,Front-wheel Drive,Midnight Black Metallic,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX. 2023 Toyota Camry SE in Midnight Black Metallic, Hot Options include:, Back Up Camera, Bluetooth Connectivity. 28/39 City/Highway MPG",2023-05-04T08:34:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230810A,Kia Rio S,2023,20000-29999,20482,"735 S Military Trail West Palm Beach, FL 33415",Y,Y,N,3KPA24ADXPE521803,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",5217,mi.,sedan,Front-wheel Drive,Silky Silver,Yes,At least 1 accident or damage reported,Yes,Yes,"32/41 City/Highway MPG HOME OF THE $6000 FOR ANY TRADE / ANYCAR / ANY CREDIT / EVERYONE! 2023 Kia Rio S BALANCE OF FACTORY WAARANTY, BLUETOOTH, BACKUP CAMERA, LUXURY AND PERFORMANCE, Internet Price Includes $1000 WEST PALM BEACH KIA Customer Loyalty! ( must be a loyalty repeat c, KIA CERTIFIED, Bl|…|ack Cloth.West Palm Beach KIA is your USED CAR AND TRUCK SUPERSTORE! We are located just minutes from I-95 and the Florida Turnpike at 735 South Military Trail in West Palm Beach. Take some of the worry out of buying an used vehicle at West Palm Beach KIA TODAY! Home of the Q-Certified! CALL US TODAY 561-433-3260  Contactless Purchase,  Free Home Drop-off ,  Free Test Drive at Home ,  Private Dealership Appointments ,  Virtual Appointments  ,  Custom Online Financing .",2023-05-04T08:42:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Z23253A,Mazda Mazda3 FWD w/Preferred Package,2023,20000-29999,27993,"646 S Alpha Rd Beavercreek, OH 45434",N,Y,N,JM1BPALM3P1602257,6-Speed Automatic,Automatic,2.5L I4 16V,2500.0,Gasoline,"",4699,mi.,hatchback,Front-wheel Drive,Jet Black Mica,Yes,None reported,,Yes,"Ask how your next vehicle could be FREE! Certified. Jet Black Mica 2023 Mazda Mazda3 2.5 S Preferred Package Mazda Certified Pre-Owned Details:  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) after new car warranty expires or from certified purchase date  Warranty Deductible: $0|…|Roadside Assistance  Transferable Warranty  Includes Autocheck Vehicle History Report with 3 Year Buyback Protection. 3 month SiriusXM trial subscription.  Vehicle History  Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  160 Point Inspection ONE OWNER, CLEAN CARFAX, LOCAL TRADE IN, Mazda3 2.5 S Preferred Package, 4D Hatchback, I4, 6-Speed Automatic, FWD, Jet Black Mica, Black w/Leatherette Seat Trim, Auto High-beam Headlights, Exterior Parking Camera Rear, Fully automatic headlights, Heated front seats, Memory seat, Power moonroof, Steering wheel mounted audio controls, Wheels: 18 x 7J Aluminum Alloy. 26/36 City/Highway MPG All qualifying vehicles include the Jeff Schmitt Advantage: Complimentary Vehicle Maintenance for 1 year which includes 2 free oil changes and 2 free tire rotations; we also will provide you with a complimentary loaner vehicle while we work on your vehicle so you don't have to wait; 72 Hour Exchange Policy; our Best Value Guarantee; Elite Vehicle Delivery which includes two sets of keys, a full tank of gas, and a vehicle that has been detailed just for you; and a free CARFAX report on any pre-owned vehicle in our inventory. (See dealer for details.)",2023-05-04T08:51:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH050646A,Hyundai Santa Cruz SEL,2023,20000-29999,29200,"3936 US-19 New Port Richey, FL 34652",Y,Y,N,5NTJBDAE1PH050646,Automatic,Automatic,2.5L 4 Cylinder,2500.0,Gasoline,"",8080,mi.,pickup truck,All-wheel Drive,Sand,Yes,None reported,,Yes,"CARFAX One-Owner. 2023 Hyundai Santa Cruz SEL AWD 2.5L I4 8-Speed Automatic with SHIFTRONIC Certified. Hyundai Certified Pre-Owned Details:|Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date|Includes 10-year/Unlimited mileage Roa|…|dside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription|Warranty Deductible: $50|Roadside Assistance|173+ Point Inspection|Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date|Vehicle History|Vehicle pricing includes all offers and incentives. Sales tax, registration fees, dealer installed options, reconditioning costs, and $1199 dealer fee not included in all vehicle prices shown and must be paid by the purchaser. While great effort is made to ensure the accuracy of the information on this site, errors do occur so please verify information with a customer service rep.",2023-05-04T08:19:28.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G19255A,GMC Terrain SLE,2023,20000-29999,29995,"5731 I-49 South Service Rd Opelousas, LA 70570",N,N,N,3GKALMEGXPL134976,Automatic,Automatic,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",4000,mi.,suv,Front-wheel Drive,Sterling,Yes,None reported,Yes,Yes,"EPA 29 MPG Hwy/24 MPG City! ONLY 4,000 Miles! Lane Keeping Assist, WiFi Hotspot, Apple CarPlay, Smart Device Integration SEE MORE!|KEY FEATURES INCLUDE|Back-Up Camera, Satellite Radio, iPod/MP3 Input, Onboard Communications System, Aluminum Wheels, Keyless Start, Smart Device Integra|…|tion, Apple CarPlay, WiFi Hotspot, Lane Keeping Assist. MP3 Player, Privacy Glass, Keyless Entry, Steering Wheel Controls, Electronic Stability Control. GMC SLE with Sterling Metallic exterior and Jet Black interior features a 4 Cylinder Engine with 175 HP at 5800 RPM.|EXPERTS RAVE|Great Gas Mileage: 29 MPG Hwy.|WHY BUY FROM US|You save at Sterling Buick GMC.|Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.",2023-05-04T08:34:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
EU549Y,Hyundai Kona SEL,2023,20000-29999,26788,"2601 Erie Blvd E Syracuse, NY 13224",N,N,Y,KM8K6CAB9PU942510,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",12902,mi.,suv,All-wheel Drive,Pulse Red,Yes,None reported,,No,"MatthewsBuysCars.com - We’ll buy your car Fast and Fair, even if you don’t buy ours!",2023-05-04T08:27:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C21851,Nissan Altima 2.5 S,2023,20000-29999,26495,"2295 N King St Honolulu, HI 96819",N,N,Y,1N4BL4BV9PN301319,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,Gasoline,"",1653,mi.,sedan,Front-wheel Drive,Brilliant Silver Metallic,Yes,None reported,,Yes,"Check out this great value! Packed with features and truly a pleasure to drive! With less than 2,000 miles on the odometer, this 4 door sedan prioritizes comfort, safety and convenience. Nissan prioritized comfort and style by including: power door mirrors, lane departure warning, and remote keyless|…|entry. Smooth gearshifts are achieved thanks to the efficient 4 cylinder engine, and for added security, dynamic Stability Control supplements the drivetrain. We pride ourselves in consistently exceeding our customer's expectations. Please don't hesitate to give us a call.",2023-05-04T08:29:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
146938,Hyundai Kona SEL,2023,20000-29999,29495,"2590 S Carson St Carson City, NV 89701",Y,Y,N,KM8K6CABXPU987679,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",125,mi.,suv,All-wheel Drive,Gray,Yes,None reported,,No,"Thank you for visiting another one of Carson City Toyota's online listings! Please continue for more information on this 2023 Hyundai Kona SEL with 125mi. Want more room? Want more style? This Hyundai Kona SEL is the vehicle for you. You could spend more on fuel each month than on your vehicle payme|…|nts, so why not consider one with exceptional fuel economy like this 2023 Hyundai Kona. Hit the gas pedal and put the engine power to all four wheels. With AWD, you'll have the greater performance right off the line, every time you drive. The look is unmistakably Hyundai, the smooth contours and cutting-edge technology of this Hyundai Kona SEL will definitely turn heads.",2023-05-04T08:50:53.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N300760,Nissan Altima 2.5 SV,2023,20000-29999,28300,"12908 Interstate 35 Frontage Rd Live Oak, TX 78233",N,N,Y,1N4BL4DVXPN300760,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,–,"",1141,mi.,sedan,Front-wheel Drive,Black,Yes,None reported,,Yes,"Odometer is 4283 miles below market average! Clean CARFAX. CARFAX One-Owner. Certified. Nissan Certified Details:  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Roadside Assistance  Plus 1 Year Pre-Paid Maintenance Included.  Vehicle History  167|…|Point Inspection  Warranty Deductible: $100  Transferable Warranty 2023 Nissan Altima 2.5 SV w/ Lane Departure, Blind Spot Warning Rear Cross Traffic Alert & Remote Start FWD CVT with Xtronic 2.5L 4-Cylinder DOHC 16V 27/37 City/Highway MPG 17 Machined Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Auto High-beam Headlights, Blind Spot Warning, Brake assist, Bumpers: body-color, Cloth Seat Trim, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Illuminated entry, Knee airbag, Low tire pressure warning, NissanConnect featuring Apple CarPlay and Android Auto, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Radio data system, Radio: AM/FM Audio System, Rear anti-roll bar, Rear Parking Sensors, Rear reading lights, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Speed-Sensitive Wipers, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, and Variably intermittent wipers.",2023-05-04T08:57:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PG103530,Kia Sportage EX,2023,20000-29999,29500,"17550 Florida 50 Clermont, FL 34711",Y,Y,Y,5XYK33AF4PG103530,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",2196,mi.,suv,Front-wheel Drive,Everlasting Silver,Yes,None reported,,Yes,"Certified. Everlasting Silver 2023 Kia Sportage EX FWD 8-Speed Automatic I4Recent Arrival! Odometer is 2962 miles below market average! 25/32 City/Highway MPGKia Certified Pre-Owned Details: Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date W|…|arranty Deductible: $50 Vehicle History Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription 165 Point Inspection Transferable Warranty Limited Warranty: 12 Month/12,000 Mile (whichever comes first) Platinum Coverage from certified purchase date Roadside Assistance",2023-05-04T08:48:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,Hyundai Sonata SE,2023,20000-29999,24995,"3401 W 41st St Sioux Falls, SD 57106",N,Y,Y,KMHL24JA5PA259007,Automatic with Overdrive,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",3311,mi.,sedan,Front-wheel Drive,Silver,No,None reported,,No,"Call for Billion Best Price. Applicable rebates and discounts are not displayed on this site but may be available. See dealer for pricing. Dealer charges $199 doc fee. CARGO TRAY, CARPETED FLOOR MATS, CURATED SILVER, DARK GRAY, PREMIUM CLOTH SEATING SURFACES, OPTION GROUP 01, TRUNK CARGO NET, Clearc|…|oat paint,Perimeter alarm,Outside temp gauge,Front map lights,Fade-to-off interior lighting,Gas-pressurized shock absorbers,150 amp alternator,Multi-link rear suspension w/coil springs,Full cloth headliner,Front-wheel drive,Chrome door handles,Rear child safety locks,Chrome grille,Front center armrest,Driver foot rest,Cruise control w/steering wheel controls,Day-night rearview mirror,Redundant digital speedometer,Illuminated locking glove box,Air filtration,Single stainless steel exhaust,Rear cupholder,Tire mobility kit,Steel spare wheel,Light tinted glass,Manual tilt/telescoping steering column,Back-up camera,Front And Rear Anti-Roll Bars,Strut Front Suspension w/Coil Springs,Fully Galvanized Steel Panels,Integrated Roof Antenna,Front Cupholder,Full Carpet Floor Covering,Cargo Space Lights,Side Impact Beams,Curtain 1st And 2nd Row Airbags,Airbag Occupancy Sensor,Battery w/Run Down Protection,Compact Spare Tire Mounted Inside Under Cargo,HVAC -inc: Underseat Ducts,Cloth Door Trim Insert,Chrome Side Windows Trim And Black Front Windshield Trim,Speed Sensitive Variable Intermittent Wipers,2 LCD Monitors In The Front,Systems Monitor,Tire Specific Low Tire Pressure Warning,Trunk Rear Cargo Access,Carpet Floor Trim And Carpet Trunk Lid/Rear Cargo Door Trim,14.8 Gal. Fuel Tank,1 12V DC Power Outlet,Electric Power-Assist Speed-Sensing Steering,Body-Colored Power Heated Side Mirrors w/Manual Folding and Turn Signal Indicator,Delayed Accessory Power,Dual Stage Driver And Passenger Front Airbags,Outboard Front Lap And Shoulder Safety Belts -inc: Rear Center 3 Point, Height Adjusters and Pretensioners,Fixed Rear Window w/Defroster,Power Fuel Flap Locking Type,Body-Colored Rear Bump",2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P6958,Subaru Crosstrek Premium,2023,20000-29999,29583,"4045 Wild Chaparral Dr Shingle Springs, CA 95682",Y,Y,Y,JF2GTAPC1P8220580,Automatic CVT,CVT,2.0L H4 16V GDI DOHC,2000.0,Gasoline,"",10275,mi.,suv,All-wheel Drive,Magnetite Gray Metallic,Yes,None reported,,No,"Subaru Certified Pre-Owned 100,000 Mile Warranty Clean CARFAX. CARFAX One-Owner. Certified. All-Weather Floor Liners, Auto-Dimming Mirror w/Compass & HomeLink, Brake assist, Emergency communication system: STARLINK Safety and Security (Subscription Required), Exterior Parking Camera Rear, Heated Fr|…|ont Bucket Seats, Leather Shift Knob, Popular Package #2, Radio: Subaru STARLINK 6.5 Multimedia Plus System, Rear Bumper Cover, Rear Seatback Protector, Splash Guards, STARLINK/Apple CarPlay/Android Auto, Wheels: 17 x 7.0J Alum Alloy Blk w/Machine Finish. 2.0L 4-Cylinder DOHC 16V Recent Arrival! 28/33 City/Highway MPG Subaru Details:  Transferable Warranty  Roadside Assistance  Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Warranty Deductible: $0  SiriusXM 3-Month trial subscription, $500 Owner Loyalty coupon & 1 year trial subscription to STARLINK  Vehicle History  152 Point Inspection Prices do not include government fees and taxes, any finance charges, any dealer document processing charge, any electronic filing charge and any emission testing charge.",2023-05-04T08:13:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
7693H,Hyundai Kona SEL,2023,20000-29999,24499,"2502 Nw 82nd Street Lawton, OK 73506",Y,Y,N,KM8K62AB1PU967749,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",4854,mi.,suv,Front-wheel Drive,Ultra Black,,None reported,Yes,Yes,"Clean CARFAX. Certified. Ultra Black Pearl 2023 Hyundai Kona SEL FWD IVT 2.0L 4-Cylinder 30/35 City/Highway MPG Hyundai Certified Pre-Owned Details:  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Warranty Deductible: $50  Roadside Assistance  Power|…|train Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  173+ Point Inspection  Vehicle History",2023-05-04T08:49:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
000R8363,Nissan Altima 2.5 SR,2023,20000-29999,29740,"19630 Northwest Fwy Houston, TX 77065",N,N,Y,1N4BL4CV2PN315027,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,–,"",8978,mi.,sedan,Front-wheel Drive,White,Yes,None reported,Yes,No,"CERTIFIED,  CLEAN CARFAX, LEATHER, REAR VIEW CAMERA, BLUETOOTH HANDS FREE CALLING, ALLOY WHEELS, CVT with Xtronic, Black Outside Mirrors, Heated Front Seats, Leather-Appointed Seat Trim, NissanConnect, Premium Sport Interior Finishers, Single Panel Moonroof, SR Premium Packag|…|e. Certified. Pearl White Tricoat 2023 Nissan Altima 2.5 SR FWD CVT with Xtronic 2.5L 4-Cylinder DOHC 16V 27/37 City/Highway MPG Nissan Certified Details:  Warranty Deductible: $100  Transferable Warranty  167 Point Inspection  Vehicle History  Plus 1 Year Pre-Paid Maintenance Included.  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Roadside Assistance Bring a print out of this ad or call Baker Nissan at (281) 603-9715 and ask for a Pre-Owned Sales Specialist to receive the Internet price. Multiple finance options and sources available that will allow you to drive home your new vehicle TODAY. The listed details are to be used as an informational listing of available equipment on this vehicle. It is the sole responsibility of the customer to verify the existence of any option or accessories and the vehicle condition before time of sale.",2023-05-04T08:49:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH223010A,Hyundai Tucson SE,2023,20000-29999,25900,"3936 US-19 New Port Richey, FL 34652",Y,Y,Y,5NMJA3AEXPH223010,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",1126,mi.,suv,Front-wheel Drive,Portofino Gray,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX. 2023 Hyundai Tucson SE FWD 2.5L I4 DGI DOHC 16V LEV3-ULEV70 187hp 8-Speed Automatic with SHIFTRONIC Certified. Hyundai Certified Pre-Owned Details:|Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date|Includes 10|…|-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription|Warranty Deductible: $50|Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date|Roadside Assistance|Vehicle History|173+ Point Inspection|Vehicle pricing includes all offers and incentives. Sales tax, registration fees, dealer installed options, reconditioning costs, and $1199 dealer fee not included in all vehicle prices shown and must be paid by the purchaser. While great effort is made to ensure the accuracy of the information on this site, errors do occur so please verify information with a customer service rep.",2023-05-04T08:33:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
20233951,Subaru Legacy,2023,20000-29999,26995,"4611 Hamilton Blvd Allentown, PA 18103",Y,Y,N,4S3BWAB61P3003951,Automatic CVT,CVT,0.0L,0.0,–,"",4094,mi.,sedan,All-wheel Drive,Magnetite Gray Metallic,Yes,None reported,,Yes,"Excellent Condition, CARFAX 1-Owner, GREAT MILES 4,094! EPA 35 MPG Hwy/27 MPG City! Apple CarPlay, Lane Keeping Assist, Brake Actuated Limited Slip Differential, Bluetooth, iPod/MP3 Input, Back-Up Camera, AWD, Alloy Wheels CLICK ME!KEY FEATURES INCLUDEBack-Up Camera, Satellite Radio, iPod/MP3 Input,|…|Bluetooth, Brake Actuated Limited Slip Differential, Lane Keeping Assist, Apple CarPlay. MP3 Player, Aluminum Wheels, Smart Device Integration, Keyless Entry, Steering Wheel Controls.OPTION PACKAGESAuto-Dimming Mirror w/Compass & HomeLink, Exterior Auto-Dimming Mirror w/Approach Light. Subaru Legacy with Magnetite Gray Metallic exterior and Slate Black interior features a 4 Cylinder Engine with 182 HP at 5800 RPM. New InspectionEXPERTS ARE SAYINGGreat Gas Mileage: 35 MPG Hwy.BUY FROM AN AWARD WINNING DEALERExperience the Difference at Ciocca Subaru! We are the nations largest Subaru Certified Pre-Owned dealership, contact us to find out why.Horsepower calculations based on trim engine configuration. Fuel economy calculations based on original manufacturer data for trim engine configuration. Please confirm the accuracy of the included equipment by calling us prior to purchase.",2023-05-04T08:46:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
