card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
3C0067,Hyundai Sonata SEL,2023,20000-29999,27000,"15601 W Colfax Ave Golden, CO 80401",Y,Y,Y,KMHL64JA7PA248286,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4,2500.0,Gasoline,"",3075,mi.,sedan,Front-wheel Drive,Hampton Gray,Yes,None reported,,No,"Hampton Gray 2023 Hyundai Sonata SEL 8-Speed Automatic with SHIFTRONIC FWD Odometer is 513 miles below market average! Hyundai Certified Pre-Owned Details:  Warranty Deductible: $50  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Roadside Assistance|…|173+ Point Inspection  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription Clean CARFAX. CARFAX One-Owner. Hyundai Certified Pre-Owned means you not only get the reassurance of up to a 10-yr/100,000-mile limited powertrain warranty, but also a 150-point inspection/reconditioning, 24/7 roadside assistance, trip-interruption services, rental car benefits, and a complete CARFAX vehicle history report.",2023-05-04T08:24:05.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NJAL78,Nissan Altima 2.5 SR,2023,20000-29999,28499,"3401 ROUTE 66 NEPTUNE, NJ 07753",Y,Y,N,1N4BL4CV2PN301676,Automatic CVT,CVT,2.5L I4 16V GDI DOHC,2500.0,Gasoline,"",10720,mi.,sedan,Front-wheel Drive,Brilliant Silver Metallic,Yes,None reported,,Yes,"Sansone Juniors EZ Auto Center in KEYPORT is proud to offer this quality pre-owned vehicle., SERVICE RECORDS AVAILABLE, CLEAN CARFAX/NO ACCIDENTS REPORTED, APPLE CAR PLAY/ANDROID, RECENT TRADE IN, ONE OWNER, REMAINDER OF FACTORY WARRANTY, PUSH BUTTON START, KEYLESS ENTRY, BLIND SPOT WARNING, REAR SO|…|NAR SYSTEM, REMOTE ENGINE START, FULL SERVICE JUST COMPLETED, Altima 2.5 SR, 4D Sedan, 2.5L 4-Cylinder DOHC 16V, CVT with Xtronic, FWD, Brilliant Silver Metallic, Sport Leather. 2023 Nissan Altima 2.5 SR FWD CVT with Xtronic 2.5L 4-Cylinder DOHC 16V Brilliant Silver Metallic Recent Arrival! Door to Door Delivery Service for your Purchase of any used vehicle from the comfort of your home and have it delivered to your driveway without ever leaving the house. Some pre-owned vehicles are prior rental vehicles. Please confirm with dealer as to prior acquisition.",2023-05-04T08:17:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22351A,Subaru Crosstrek Premium,2023,20000-29999,27457,"249 Madison Road Orange, VA 22960",Y,Y,Y,JF2GTAPC2PH243642,Automatic CVT,CVT,2.0L H4 16V GDI DOHC,2000.0,Gasoline,"",4159,mi.,suv,All-wheel Drive,Crystal White Pearl,Yes,None reported,,No,"CARFAX One-Owner. Clean CARFAX. Crystal White Pearl 2023 Subaru Crosstrek Premium AWD Lineartronic CVT 2.0L 4-Cylinder DOHC 16V ONE OWNER,  ACCIDENT FREE CARFAX REPORT , STILL UNDER FACTORY WARRANTY, Completely Detailed, Recent Oil Change, Multi Point Inspection, Crosstrek Premium, 4D Sp|…|ort Utility, 2.0L 4-Cylinder DOHC 16V, Lineartronic CVT, AWD, Crystal White Pearl, Gray w/Orange Stitching w/Cloth Upholstery, All-Weather Floor Liners, Auto-Dimming Mirror w/Compass & HomeLink, Map & Dome Lights LED Upgrade, Rear Bumper Cover, Rear Seatback Protector, Splash Guards. All Pre Owned models at Reynolds will include the Reynolds Quality Assurance. This program ensures peace of mind when purchasing your next vehicle. The Reynolds Quality Assurance program provides a 90 day limited powertrain warranty, 172 point multipoint inspection, 5 days of rental coverage if your car needs mechanical maintenance or service (see dealer for details), A carfax report, and more. When using the QA program, youll also get a complimentary oil change and $250 off your next vehicle purchase at Reynolds! Odometer is 2559 miles below market average! 28/33 City/Highway MPG Subaru Certified Pre-Owned Details:  SiriusXM 3-Month trial subscription, $500 Owner Loyalty coupon & 1 year trial subscription to STARLINK  Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  152 Point Inspection  Roadside Assistance  Vehicle History  Warranty Deductible: $0  Transferable Warranty",2023-05-04T08:21:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
S3C327915A,Subaru Impreza Premium,2023,20000-29999,26995,"6520 Peters Creek Rd Roanoke, VA 24019",Y,Y,Y,4S3GTAD62P3705840,Automatic CVT,CVT,2.0L H4 16V GDI DOHC,2000.0,Gasoline,"",5215,mi.,hatchback,All-wheel Drive,Crystal White Pearl,Yes,None reported,,Yes,"Whc 2023 Subaru Impreza Premium Certified. 28/36 City/Highway MPG Subaru Certified Pre-Owned Details:  Roadside Assistance  Transferable Warranty  SiriusXM 3-Month trial subscription, $500 Owner Loyalty coupon & 1 year trial subscription to STARLINK  Warranty Deductible: $0  152 Point Inspectio|…|n  Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History Since we opened our doors on October 3rd, 1988, we've been fortunate to become one of the most successful automotive dealership groups in the state of Virginia. From our humble beginnings as a Hyundai dealership (when most Americans didn't even know what a Hyundai was) to our new Hyundai, Genesis, Nissan, Volkswagen, Subaru and Prestige Collection dealerships today, we are proud to be the dealer with good people and great values for over 30 years! The Southern Team Internet Market Value Price (iMVP) is set by the Virginia market, not by us, so you get a fair, low price right up front! With iMVP, First Team uses a third-party source, Kelley Blue Book's Fair Market Value to automatically set our prices  so youre assured of getting a great price thats never misleading, with no hassles, no surprises.Our Used Vehicle prices include our Platinum Protection Package, at no additional charge including: 1. Nitrogen Filled Tires 2. Theft Recovery Assist 3. Two years of Lojack Connected Car.",2023-05-04T08:43:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
947711W,Hyundai Kona SEL,2023,20000-29999,26388,"1425 W Main St Bartow, FL 33830",Y,N,N,KM8K62AB8PU947711,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",1337,mi.,suv,Front-wheel Drive,Lunar White,Yes,None reported,,Yes,"Clean CARFAX. CARFAX One-Owner. Lunar White 2023 Hyundai Kona SEL Odometer is 2415 miles below market average! 2.0L 4-Cylinder IVT FWD Kona SEL, 4D Sport Utility, 2.0L 4-Cylinder, IVT, FWD, Lunar White, Black Cloth, Option Group 01. The THUNDER has come to Bartow, Florida! Come feel the difference o|…|f a family owned hometown dealer. Come and get...THUNDER STRUCK! Fresh Oil Change, Completely Detailed Inside and Out, This vehicle has been put through our 125 point inspection by our ASE Certified Master Technicians. At Thunder Chrysler, we carry the cleanest, lowest mileage vehicles that we can find! We pride ourselves in offering the best vehicles at fair prices! Thunder Chrysler is proudly serving.. Bartow, Lakeland, Mulberry, Lakeland Highlands, Highland City, Eagle Lake, Wahneta, Auburndale, Winter Haven, Homeland, Fort Meade, Bradley Junction, Plant City, Kathleen, Lake Wales, Tampa, Orlando. We also service the following States... Georgia, Alabama, South Carolina & more. Price excludes tax, tag, dealer installed options, $149 electronic filing fee and $999 dealer documentation fee.Price guarantee may require VIN/stock number information to ensure accuracy. Please contact dealer for full disclosure on all pricing.",2023-05-04T08:36:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23K10087,Kia Soul LX,2023,20000-29999,23000,"4102 Stadium Dr Kalamazoo, MI 49008",Y,Y,Y,KNDJ23AU0P7187324,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",4545,mi.,hatchback,Front-wheel Drive,Inferno Red,No,None reported,,Yes,"Certified. NON-SMOKER, LOCAL TRADE, ONE-OWNER, Soul LX, 2.0L I4 DOHC, FWD, Inferno Red, Black Cloth, Apple CarPlay & Android Auto. 29/35 City/Highway MPG",2023-05-04T08:43:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U31845,Hyundai Kona SEL,2023,20000-29999,23599,"1121 Old Country Rd Westbury, NY 11590",Y,Y,N,KM8K6CAB8PU942899,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",3138,mi.,suv,All-wheel Drive,Lunar White,Yes,None reported,,Yes,"New Price! 2023 Hyundai Kona SEL Lunar White AWD IVT 2.0L 4-Cylinder Maintenance inspection completed Body electrical system checked Oil and filter changed Tires rotated ONE OWNER, CLEAN CAR FAX NO ACCIDENTS, SERVICE RECORDS AVAILABLE, Apple CarPlay. CARFAX One-Owner. Clean CARFAX. Odometer is 1600|…|miles below market average! 28/33 City/Highway MPG No two offers can be combined! Dealership not responsible for typographical errors. Save up to $1,200! Westbury Toyota has NO HIDDEN FEES!",2023-05-04T08:40:28.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HP17766,Hyundai Sonata SEL,2023,20000-29999,28000,"7125 Ritchie Hwy Glen Burnie, MD 21061",Y,Y,Y,KMHL64JAXPA259377,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4,2500.0,Gasoline,"",3056,mi.,sedan,Front-wheel Drive,White,No,None reported,,No,"2023 Hyundai Sonata SEL At Bob Bell, our goal is to present you with a car you will be happy to drive, every day. We use real-time Internet price comparisons to consistently adjust prices, offering consumers THE BEST PRICE possible. We strive to offer you an excellent selection of vehicles, a great|…|deal and a positive experience with our professional staff. We sell and service all makes and models! Some examples are Ford, Hyundai, Kia, Chevrolet/Chevy, Honda, Toyota, Porsche, Land Rover, Jaguar, INFINITI, Audi, Nissan, Mazda, Chrysler, Jeep, Dodge, Ram, Mitsubishi, Lexus, Volkswagen, Mini, BMW, Mercedes, Fiat, Volvo, GMC, Cadillac, Lincoln as well as every other brand. Proudly serving Anne Arundel County, Howard County, Prince Georges County, Carroll County, Baltimore, Baltimore County and many more! CALL 410-766-3600",2023-05-04T08:35:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU948436L,Hyundai Kona N Line,2023,20000-29999,29679,"10901 East 183rd St Cerritos, CA 90703",Y,Y,N,KM8K33A37PU948436,Automatic,Automatic,1.6L I4 16V GDI DOHC Turbo,1600.0,Gasoline,"",1639,mi.,suv,Front-wheel Drive,Ultra Black,Yes,None reported,Yes,Yes,"HYUNDAI CERTIFIED PRE-OWNEDCertified. Ultra Black 2023 Hyundai Kona N Line FWD 7-Speed Automatic 1.6L Turbo GDI 4-CylinderRecent Arrival! 29/35 City/Highway MPGHyundai Certified Pre-Owned Details: Roadside Assistance 173+ Point Inspection Vehicle History Includes 10-year/Unlimited mileage|…|Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date Warranty Deductible: $50",2023-05-04T08:45:31.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NP6391,Honda HR-V LX,2023,20000-29999,26998,"3830 Easton Nazareth Hwy Easton, PA 18045",Y,N,N,3CZRZ2H31PM707536,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",3687,mi.,suv,All-wheel Drive,Platinum White Pearl,Yes,None reported,,Yes,One Owner Clean Vehicle History - NO Reported Accidents Kelly Certified Bluetooth Hands Free Phone System Back-up Camera 2 Keys All Wheel Drive Alloy Wheels Steering Wheel Controls Keyless Entry Push Button Start Power Equipment Package No Open Recalls Fully Serviced with Brand New PA Inspection.|…|>|Kelly Nissan is Google's # 1 Rated Nissan Dealership CARFAX Top Rated Dealership and Nissan Award Of Excellence Recipient Multiple Years In A Row.|Our Risk Free story includes: 1) 3 day or 150 mile money back guarantee. 2) 30 day or 1500 mile replacement guarantee. 3) We'll show you our 150 point inspection in writing and signed by one of our factory certified technicians. 4) We've been in the Lehigh Valley since 1967 we'll be here tomorrow. 5) Live Market Pricing: To assure you of the best value for your dollar. Kelly Nissan in Easton - Your New Nissan and Used Car Dealer Serving Easton Nazareth Allentown Emmaus Phillipsburg Bethlehem and the Poconos,2023-05-04T08:18:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P504,Kia Forte LXS,2023,20000-29999,24430,"208 Hatley St W Jasper, FL 32052",Y,Y,N,3KPF24AD8PE554997,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",1981,mi.,sedan,Front-wheel Drive,Gravity Gray,Yes,None reported,Yes,Yes,"28/39 City/Highway MPG Clean CARFAX. CARFAX One-Owner. 2023 Kia Forte LXS Why buy from Gator Chevrolet ? We are a locally family owned and operated.. We will BEAT any local advertised price! You will get top dollar for your trade. You will get our best price in minutes! We will buy your car for cash|…|- even if you don't buy ours. If we don't have the vehicle you want, let us know and we will find it. We offer amazing financing for every credit situation. We have some of the lowest financing rates in the area and work with National lenders, Local lenders and all Credit Unions. Open 6 days a week to better serve you. At Gator Chevrolet, we have devoted ourselves to helping and serving our customers to the best of our ability. We believe the cars and trucks we offer are the highest quality and ideal for your life needs. We understand that you rely on our website for accurate information, and to provide you with the information you need. Give us a call at 386-792-1111 with you questions.",2023-05-04T08:35:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
V3120A,Kia Sportage LX,2023,20000-29999,27900,"868 GA-515 Jasper, GA 30143",Y,Y,N,KNDPU3AF2P7039763,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",24189,mi.,suv,Front-wheel Drive,Gravity Gray,Yes,None reported,Yes,Yes,"Super Clean , Local Trade In, One Owner, Clean Carfax, Apple car play/ Android auto, Front bucket seats with center console, Bluetooth/Hands Free, Blind Spot Detection, Rear back up camera, Reverse Sensing System, HEATED SEATS, Drivers Power Seat, Lane|…|monitor, Power windows and locks, SIRIUS SAT. RADIO, and Spotless inside and out Shottenkirk Ford of Jasper is pleased to offer you this exceptional 2023 Kia Sportage. This LX Sportage Exterior is finished in Gravity Gray and the interior is finished in Black Cloth. CARFAX One-Owner. Clean CARFAX. 25/32 City/Highway MPG 2023 Kia Sportage LX 8-Speed Automatic FWD I4 Shottenkirk Customer Care is included in all Purchases! 6 Months or 6000 Miles Powertrain Coverage, 1 Year Paintless Dent/Ding Removal - One year Windshield Repair, see dealer for complete details in store or at www.shottenkirkfordjasper.com Another fine automobile offered by Shottenkirk Automotive Group Online All the Time!",2023-05-04T08:55:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
3YZ0541,Hyundai Tucson SEL,2023,20000-29999,29689,"10770 Auto Mall Dr Sandy, UT 84070",Y,Y,Y,5NMJB3AE6PH203043,Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",3665,mi.,suv,Front-wheel Drive,Amazon Gray,No,None reported,,No,"You get the remainder of the 10-Year/100,000-Mile Powertrain Limited Warranty plus the remainder of the 5-Year/60,000-Mile new vehicle limited warranty A Comprehensive 150-Point1 Inspection 10-Year/Unlimited Mileage Roadside Assistance2 Rental Car & Travel Interruption Reimbursement for covered repa|…|irs 3-Month of No-Charge SiriusXM Radio All Access Trial Hyundai Certified Pre-Owned Satellite Radio.26/33 City/Highway MPGBuy with confidence from Ken Garff Hyundai. Don't be fooled by used car dealers that buy the vehicles that don't pass our stringent 150 point inspection. We take pride in selling better cars for less. We check our prices daily to guarantee you the best value around. That is why people fly in from all over the country to take advantage of our great cars at great prices.. Hyundai Certified Pre-Owned Details:  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Warranty Deductible: $50  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  173+ Point Inspection  Vehicle History  Roadside Assistance  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date",2023-05-04T08:22:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P6776,Buick Encore GX Essence,2023,20000-29999,29885,"2906 E Buick Cadillac Blvd Bloomington, IN 47401",N,N,N,KL4MMFSL2PB006598,Automatic CVT,CVT,1.3L I3 12V GDI DOHC Turbo,1300.0,Gasoline,"",5609,mi.,suv,Front-wheel Drive,Sapphire Metallic,No,None reported,,No,"Clean CARFAX. Sapphire Metallic 2023 Buick Encore GX Essence FWD CVT ECOTEC 1.3L Turbo Curry Auto Center prides itself on being a different kind of car dealership: one where our salespeople worry about relationships rather than commissions, and where corporate giving is a cornerstone of our philosop|…|hy. Curry Auto Center, proudly serving south central Indiana since 1915. 29/32 City/Highway MPG",2023-05-04T08:28:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G1177,Hyundai Sonata SEL,2023,20000-29999,28272,"6747 N Lincoln Ave Lincolnwood, IL 60712",Y,Y,N,KMHL64JA4PA256667,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4,2500.0,Gasoline,"",7571,mi.,sedan,Front-wheel Drive,Hampton Gray,No,At least 1 accident or damage reported,,No,"2023 Hyundai Sonata SEL Hampton Gray Dark Gray Cloth, 17 x 7.0J Aluminum Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: bo|…|dy-color, Cargo Tray, Carpeted Floor Mats, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Fully automatic headlights, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Option Group 01, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Premium Cloth Seating Surfaces, Radio data system, Radio: AM/FM/MP3/HD/SiriusXM Display Audio w/Nav, Rear anti-roll bar, Rear Bumper Applique, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Speed-Sensitive Wipers, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Trunk Cargo Net, Turn signal indicator mirrors, Variably intermittent wipers. 27/37 City/Highway MPG Hyundai Certified Pre-Owned Details:  Roadside Assistance  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date",2023-05-04T08:25:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
U15462,Kia Forte GT-Line,2023,20000-29999,22496,"920 Middle Country Rd St James, NY 11780",Y,Y,N,3KPF54ADXPE514282,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",7037,mi.,sedan,Front-wheel Drive,Snow White Pearl,Yes,None reported,Yes,Yes,"Schedule your appointment with us at (631) 863-8555. NO ACCIDENTS, ONE OWNER~CLEAN CAR FAX~NO ACCIDENTS, LOW MILES, BLUETOOTH / HANDS FREE CELL PHONE, CARFAX 1 OWNER VEHICLE, CLEAN CARFAX / NO ACCIDENT REPORTED, Electronic Parking Brake (EPB), Forward Collision Avoidance-Assist - Cyclist, GT-Line Te|…|chnology Package, Navigation System, Navigation-Based Smart Cruise Control (NSCC), Smart Cruise Control w/Stop & Go. Snow White Pearl 2023 Kia Forte GT-Line FWD IVT 2.0L 4-Cylinder MPI",2023-05-04T08:31:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K70632A,Kia Forte GT-Line,2023,20000-29999,25130,"6400 US-60 Barboursville, WV 25504",N,N,N,3KPF54AD6PE586628,Automatic CVT,CVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",1320,mi.,sedan,Front-wheel Drive,Aurora Black,,,,,"New Price! Recent Arrival! Forte GT-Line, 4D Sedan, 2.0L 4-Cylinder MPI, IVT, FWD. 2.0L 4-Cylinder MPI FWD Certified. Kia Certified Pre-Owned Details:  165 Point Inspection  Roadside Assistance  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) Platinum Coverage from certified purcha|…|se date  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  Warranty Deductible: $50  Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription  Transferable Warranty",2023-05-04T08:45:09.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24014,Hyundai Elantra Limited,2023,20000-29999,26499,"25601 Mission Blvd Hayward, CA 94544",Y,Y,N,5NPLP4AG1PH091448,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",13500,mi.,sedan,Front-wheel Drive,Blue,No,At least 1 accident or damage reported,,Yes,"2023 Hyundai Elantra Limited Intense Blue FWD IVT I4|17 x 7.0J Alloy Wheels, 4-Wheel Disc Brakes, 8 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Auto-dimming Rear-View mirror, Automatic temperature contro|…|l, Brake assist, Bumpers: body-color, Cargo Net, Carpeted Floor Mats, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Heated Front Seats, Heated front seats, Illuminated entry, Leather-Trimmed Seats, Low tire pressure warning, Navigation System, Occupant sensing airbag, Option Group 01, Outside temperature display, Overhead airbag, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power moonroof, Power steering, Power windows, Radio: AM/FM/HD/SiriusXM Display Audio, Rear seat center armrest, Rear window defroster, Remote keyless entry, Reversible Cargo Tray, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent wipers, Wheel Locks.|Recent Arrival! 30/40 City/Highway MPG",2023-05-04T08:49:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15634,Hyundai Sonata SEL,2023,20000-29999,27209,"3805 University Dr Huntsville, AL 35816",Y,Y,Y,KMHL64JA7PA271826,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",3513,mi.,sedan,Front-wheel Drive,Portofino Gray,,None reported,Yes,Yes,"The satellite radio system in this model gives you access to hundreds of nation-wide radio stations with a clear digital signal. You'll never again be lost in a crowded city or a country region with the navigation system on the Hyundai Sonata. Bluetooth technology is built into this Hyundai Sonata,|…|keeping your hands on the steering wheel and your focus on the road. The steering wheel audio controls on this unit keep the volume and station within easy reach. Protect this 2023 Hyundai Sonata from unwanted accidents with a cutting edge backup camera system. With the keyless entry system on this mid-size car you can pop the trunk without dropping your bags from the store. The vehicle has a 2.5 liter 4 Cylinder Engine high output engine. Maintaining a stable interior temperature in this 2023 Hyundai Sonata is easy with the climate control system. The vehicle is front wheel drive.",2023-05-04T08:50:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22192CK,Kia Rio LX,2023,10000-19999,18499,"3414 Brookpark Rd Cleveland, OH 44134",Y,Y,Y,3KPA24AD1PE553930,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",434,mi.,sedan,Front-wheel Drive,Aurora Black,Yes,None reported,,Yes,"Come see why Spitzer has been in business for over 100 years!  Plus, we give free car washes for life to our customers.",2023-05-04T08:12:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
D1157,Hyundai Santa Fe SE,2023,20000-29999,29961,"221 E Lake Cook Rd Palatine, IL 60074",Y,Y,N,5NMS1DAJ4PH483507,Automatic,Automatic,Regular Unleaded I-4 2.5 L/152,2500.0,Gasoline,22–25 mpg,4346,mi.,suv,All-wheel Drive,Stormy Sea,No,None reported,,No,"2023 Hyundai Santa Fe SE AWD Stormy Sea BACK UP CAMERA, BLUETOOTH, ALLOY WHEELS, 18\" x 7.5J Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Active Cruise Control, Air Conditioning, Alloy wheels, AM/FM radio, Apple CarPlay & Android Auto, Auto High-beam Headlights, Axle Ratio: 4.081, Bra|…|ke assist, Bumpers: body-color, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Radio: AM/FM Display Audio, Rear anti-roll bar, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Stain-Resistant Cloth Seat Trim, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers. Clean CARFAX.|Schedule your test drive today! Whether you're shopping from your home or work, we can deliver the vehicle straight to you! Ask about our At Home Delivery service.|Hyundai Certified Pre-Owned Details:|Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date|Warranty Deductible: $50|Roadside Assistance|173+ Point Inspection|Vehicle History|Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date|Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription",2023-05-04T08:22:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
