card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
24241997,Hyundai Venue SEL,2023,20000-29999,25998,"14920 N Nebraska Ave Tampa, FL 33613",Y,N,N,KMHRC8A35PU229469,Automatic,Automatic,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",310,mi.,suv,Front-wheel Drive,Red,Yes,None reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags and $399 CarMax processing fee (not required by law). Price assumes that final purchase will be made in the State of FL, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:55:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23-1298A,Honda HR-V LX,2023,20000-29999,27455,"5959 Scarborough Blvd Columbus, OH 43232",N,N,N,3CZRZ2H35PM711055,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",12933,mi.,suv,All-wheel Drive,Modern Steel Metallic,Yes,None reported,Yes,No,"Modern Steel Metallic 2023 Honda HR-V LX AWD CVT 2.0L I4 DOHC 16V i-VTEC BLUETOOTH, APPLE CARPLAY, ANDROID AUTO, ADAPTIVE CRUISE CONTROL, POWER PACKAGE, BACKUP CAMERA, CLEAN AUTO CHECK, ONE OWNER. 25/30 City/Highway MPG Why buy from Lindsay? 1. One of the Nations larg|…|est volume Certified Pre-owned dealers. 2. Higher quality cars - $1800 average in reconditioning. 3. Service records furnished before you buy. 4. Vehicle History Report furnished before you buy. 5. Warranties on every car under 100K miles. 6. Super competitive, no-haggle prices posted online. 7. HUGE Inventory! . Some used vehicles may be subject to unrepaired recalls for safety issues. You may check for open safety recalls by entering the VIN at https://vinrcl.safercar.gov/vin.",2023-05-04T08:47:06.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PT10329,Toyota Camry SE,2023,20000-29999,28585,"16600 NW 2nd Ave Miami, FL 33169",Y,Y,N,4T1G11AK4PU103230,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",1212,mi.,sedan,Front-wheel Drive,Silver,Yes,None reported,Yes,Yes,"Black Cloth, ABS brakes, Active Cruise Control, Alloy wheels, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Illuminated entry, Low tire pressure warning, Remote keyless entry, Traction control. Priced below KBB Fair Purchase Price! Odometer is 3735 miles below market averag|…|e! 28/39 City/Highway MPG Silver 2023 Toyota Camry SE FWD 8-Speed Automatic 2.5L I4 DOHC 16V Black Cloth, ABS brakes, Active Cruise Control, Alloy wheels, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Illuminated entry, Low tire pressure warning, Remote keyless entry, Traction control, 4-Wheel Disc Brakes, 6 Speakers, 8.0J x 18 Alloy Wheels, Air Conditioning, AM/FM radio: SiriusXM, Apple CarPlay/Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Emergency communication system: Safety Connect (1-year trial), Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Knee airbag, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Radio data system, Radio: Audio, Rear anti-roll bar, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Sport SofTex Seat Trim w/Fabric Inserts, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Trip computer, Turn signal indicator mirrors, and Variably intermittent wipers.",2023-05-04T08:45:02.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24047395,Hyundai Venue SEL,2023,20000-29999,24998,"551 S Houston Lake Rd Warner Robins, GA 31088",Y,N,N,KMHRC8A30PU213650,Automatic,Automatic,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",1569,mi.,suv,Front-wheel Drive,Red,Yes,At least 1 accident or damage reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title and tags. Price assumes that final purchase will be made in the State of GA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:41:42.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
4R43315A,Honda Civic Sport,2023,20000-29999,29612,"10100 Parallel Pkwy Kansas City, KS 66109",Y,Y,N,19XFL2H81PE007015,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",3944,mi.,hatchback,Front-wheel Drive,Crystal Black Pearl,Yes,None reported,,No,"Recent Arrival! New Price! Certified. Crystal Black Pearl 2023 Honda Civic Sport 29/37 City/Highway MPG Clean CARFAX. CARFAX One-Owner.Black Cloth, Adaptive Cruise Control: Adaptive Cruise Control (ACC) with Low-Speed Follow, Electronic Stability Control, Exterior Parking Camera Rear, Lane departure|…|: Lane Keeping Assist System (LKAS) active, Remote keyless entry, Steering wheel mounted audio controls.Certification Program Details: Passed a rigorous multi-point 130pt inspection. 7-day return policy. 3k mile / 3 month powertrain warranty. Deliver to your door.",2023-05-04T08:28:06.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P230366,Kia Forte LXS,2023,20000-29999,22919,"760 MA-28 Yarmouth, MA 02664",Y,Y,Y,3KPF24AD1PE520366,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",7019,mi.,sedan,Front-wheel Drive,Black,Yes,None reported,,Yes,"This outstanding example of a 2021 Kia Forte GT-Line is offered by Cape & Islands Kia. When you purchase a vehicle with the CARFAX Buyback Guarantee, you're getting what you paid for. You don't have to sacrifice style or comfort with this fuel-efficient Kia Forte. You can tell this 2021 Kia Forte ha|…|s been pampered by the fact that it has less than 19,668mi and appears with a showroom shine. This vehicle won't last long, take it home today. Cape & Islands Kia at capeislandskia.com. Largest pre-owned inventory on Cape Cod with over 125 cars, trucks and SUVs to choose from. must finance through dealer. CARFAX BuyBack Guarantee is reassurance that any major issues with this vehicle will show on CARFAX report. Stylish and fuel efficient. It's the perfect vehicle for keeping your fuel costs down and your driving enjoying up. There is no reason why you shouldn't buy this Kia Forte LXS. It is incomparable for the price and quality. You can finally stop searching... You've found the one you've been looking for.",2023-05-04T08:39:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P15967,Kia Rio S,2023,10000-19999,19924,"13150 I-10 Service Road New Orleans, LA 70128",Y,Y,N,3KPA24AD8PE568294,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",12,mi.,sedan,Front-wheel Drive,Clear White,,None reported,Yes,Yes,Clear White 2023 Kia Rio S FWD CVT 1.6L 4-Cylinder,2023-05-04T08:13:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P15968,Kia Rio S,2023,10000-19999,19924,"13150 I-10 Service Road New Orleans, LA 70128",Y,Y,N,3KPA24AD4PE566719,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",12,mi.,sedan,Front-wheel Drive,Clear White,,None reported,Yes,Yes,Clear White 2023 Kia Rio S FWD CVT 1.6L 4-Cylinder,2023-05-04T08:13:13.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC673216,Nissan Rogue SV,2023,20000-29999,29957,"39690 Lyndon B Johnson Fwy Dallas, TX 75237",N,N,Y,5N1BT3BA5PC673216,Automatic CVT,CVT,1.5L I3 12V GDI DOHC Turbo,1500.0,–,"",2036,mi.,suv,Front-wheel Drive,Scarlet Ember,Yes,None reported,,No,"NISSAN Certification Assures: 167 Point Inspection Warranty Deductible: $50.00 Powertrain Limited Warranty: 84 Month/100,000 Miles (whichever comes first) from original in-service date Includes Car Rental and Trip Reimbursement Vehicle History Roadside Assistance. CARFAX One-Owner. Clean CARFA|…|X.  Adaptive Cruise Control,  Apple CarPlay / Android Auto,  Backup Camera / Parking Sensors,  Blind Spot Monitoring,  Bluetooth, Hands-Free,  Brake Assist,  Cruise Control,  Keyless Entry,  Keyless Start,  Lane Departure Warning,  Leather Seats,  Multi Zone Climate Control,  Premium Sound System / Premium Audio,  Rear Cross Traffic Alert,  Satellite Radio Capable,  Security System,  Stability Control,  Steering Wheel Controls,  USB Port, Rogue SV, 4D Sport Utility, 1.5L I3 Turbocharged DOHC 12V LEV3-ULEV50 201hp, CVT with Xtronic, FWD, Scarlet Ember Tintcoat, Light Gray Artificial Leather, ABS brakes, Alloy wheels, AM/FM radio: SiriusXM, Auto High-beam Headlights, Frameless Rearview Mirror w/Universal Remote, Front Bucket Seats, Front dual zone A/C, Heated door mirrors, NissanConnect featuring Apple CarPlay and Android Auto, Power door mirrors, Power driver seat, Power steering, Power windows, Rear Parking Sensors, Remote keyless entry, Retractable Cargo Cover, Special Paint - Scarlet Ember Tintcoat, Split folding rear seat, Steering wheel mounted audio controls, Telescoping steering wheel, Tilt steering wheel, Variably intermittent wipers. Certified. Odometer is 1812 miles below market average! Scarlet Ember Tintcoat 2023 Nissan Rogue 4D Sport Utility SV 1.5L I3 Turbocharged DOHC 12V LEV3-ULEV50 201hp 30/37 City/Highway MPG CVT with Xtronic FWD Nissan Certified Details:  Roadside Assistance  Transferable Warranty  Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date  Vehicle History  Warranty Deductible: $100  167 Point Inspection  Plus 1 Year Pre-Paid Maintenance Included. Clay Cooley Nissan has a comprehensive service facility complete with ASE MASTER Certified mechanics and advisors. ALL vehicles undergo an extensive state vehicle inspection process! Only the best will qualify for Nissan Pre-Owned Certification. Don't buy a car off the street and spend thousands certifying it with your hard earned cash at every turn! BUY CLAY COOLEY NISSAN CERTIFIED! Price and payments (including the amount of down payment) do not include tax, title, tags, documentation charges, emissions testing charges, or other fees req",2023-05-04T08:55:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P15970,Kia Rio S,2023,10000-19999,19924,"13150 I-10 Service Road New Orleans, LA 70128",Y,Y,N,3KPA24AD6PE568004,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",11,mi.,sedan,Front-wheel Drive,Steel Gray,,None reported,Yes,Yes,Steel Gray 2023 Kia Rio S FWD CVT 1.6L 4-Cylinder,2023-05-04T08:13:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P15966,Kia Rio S,2023,10000-19999,19924,"13150 I-10 Service Road New Orleans, LA 70128",Y,Y,N,3KPA24AD7PE568075,Automatic CVT,CVT,1.6L I4 16V MPFI DOHC,1600.0,Gasoline,"",11,mi.,sedan,Front-wheel Drive,Steel Gray,,None reported,Yes,Yes,Steel Gray 2023 Kia Rio S FWD CVT 1.6L 4-Cylinder,2023-05-04T08:13:18.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
227649A,Volkswagen Taos 1.5T S,2023,20000-29999,25144,"1615 US-22 Watchung, NJ 07069",Y,Y,N,3VVAX7B20PM305949,7-Speed Automatic,Automatic,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",4297,mi.,suv,All-wheel Drive,Platinum Gray Metallic,Yes,None reported,Yes,No,2023 Volkswagen Taos Gray 1.5T S 25/32 City/Highway MPG CARFAX One-Owner. Clean CARFAX. AWD 7-Speed DSG Automatic with Tiptronic 1.5L I4 Turbocharged DOHC 16V LEV3-SULEV30 158hp Don't miss your chance to SAVE HUGE $$ on high quality Lincoln Certified Pre-Owned vehicles at Liccardi Lincoln!! We look|…|forward to earning business!!,2023-05-04T08:29:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32E6014A,Toyota Camry LE,2023,20000-29999,28500,"6007 Eastern Ave Baltimore, MD 21224",Y,Y,N,4T1C11AK6PU077177,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",4518,mi.,sedan,Front-wheel Drive,Red,No,None reported,,Yes,"Certified. 2023 Toyota Camry LE Clean CARFAX. Red Cloth. FWD 2.5L I4 DOHC 16V 8-Speed Automatic Priced below KBB Fair Purchase Price! 28/39 City/Highway MPG Toyota Certified Used Vehicles Details:  160 Point Inspection  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from TCUV purch|…|ase date  Roadside Assistance  Transferable Warranty  Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date  Warranty Deductible: $0  Vehicle History  Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. Roadside Assistance for 7 Year / 100,000 Mile",2023-05-04T08:50:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
2333468B,Hyundai Elantra SEL,2023,20000-29999,24990,"11290 Mandal Parkway D'Iberville, MS 39540",Y,Y,N,KMHLM4AG2PU448338,IVT,IVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",5913,mi.,sedan,Front-wheel Drive,Metal,Yes,None reported,,Yes,"Cargo package!! Apple Carplay and Android Auto!! 30mpg city/ 40mpg highway!! Forward collision avoidance-assist!! Click here for vehicle story -> https://www.galleriabmw.com/inventory/used-2023-hyundai-elantra-sel-fwd-4d-sedan-kmhlm4ag2pu448338/ Compare condition, mileage, equipment and price and yo|…|u will realize it will be hard to find a better overall package for your money. Great financing and extended warranties available thru BMW Financial Services. Come find out for yourself why Galleria BMW is quickly becoming the Gulf Coast's favorite!! We love this stuff!! TIBBFX, Sales Price reflects Dealer Contribution and all available Manufacturer rebates/incentives, Not all customers will qualify for all Manufacturer rebates/incentives (ex BMW Loyalty), Price does not include tax, title, license and document fees, All Sales are Final, Customers are responsible for all transportation costs, Galleria BMW only accepts Certified Funds for Deposits, Down Payments and/or Cash Down, Deposits accepted by Galleria BMW will hold designated Stock Number for a maximum of 72 hours, Deposits accepted by Galleria BMW are non-refundable, Call today to reserve your VIP test drive appointment! We can't wait to see you!, Elantra SEL, 4D Sedan, I4, IVT, FWD, Fluid Metal, Black Cloth, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Alloy wheels, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Cargo Block, Cargo Net, Cargo Package, Carpeted Floor Mats, Cloth Seat Trim, Delay-off headlights, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, First Aid Kit, Front anti-roll bar, Front Bucket Seats, Front dual zone A/C, Front wheel independent suspension, Fully automatic headlights, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Option Group 01, Overhea",2023-05-04T08:15:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
2L593,Kia Soul EX,2023,20000-29999,26993,"1945 S Figueroa St Los Angeles, CA 90007",N,N,Y,KNDJ33AUXP7851951,Automatic CVT,CVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",2107,mi.,hatchback,Front-wheel Drive,Fusion Orange,Yes,None reported,,No,"",2023-05-04T08:57:55.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HPA255077,Hyundai Sonata SEL,2023,20000-29999,27065,"2001 NE 2nd Ave Miami, FL 33132",N,Y,Y,KMHL64JA0PA255077,8-Speed Automatic with SHIFTRONIC,Automatic,2.5L I4,2500.0,Gasoline,"",4151,mi.,sedan,Front-wheel Drive,White,Yes,At least 1 accident or damage reported,,Yes,"Braman Miami is Proud to offer you this Exceptional 2023 Hyundai Sonata, Appointed with the SEL Trim and is finished in Serenity White over Black w/Premium Cloth Seating Surfaces inside And it is ready for your consideration today! Balance of Factory Warranty, Hyundai Certified Vehicle, Rear Backup|…|Camera, Apple Car Play, Hands Free Bluetooth, Non Smoker, Best Color Combination, 17 x 7.0J Aluminum Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Fully automatic headlights, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Knee airbag, Low tire pressure warning, Navigation System, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Premium Cloth Seating Surfaces, Radio data system, Radio: AM/FM/MP3/HD/SiriusXM Display Audio w/Nav, Rear anti-roll bar, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Speed-Sensitive Wipers, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent wipers. 2023 Hyundai Sonata SEL 2.5L I4 8",2023-05-04T08:33:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24362413,Hyundai Elantra SEL,2023,20000-29999,25998,"901 Murray Olds Dr Midlothian, VA 23114",Y,N,N,5NPLM4AG6PH094533,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",6099,mi.,sedan,Front-wheel Drive,Silver,Yes,None reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes tax, title, tags and $399 CarMax processing fee (not required by law). Price assumes that final purchase will be made in the State of VA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:24:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
4T8772,Chevrolet Trailblazer LT,2023,20000-29999,29567,"785 Central Ave Albany, NY 12206",N,Y,Y,KL79MRSL0PB031445,9-Speed Automatic,Automatic,1.3L I3 12V GDI DOHC Turbo,1300.0,Gasoline,"",2641,mi.,suv,All-wheel Drive,Mosaic Black Metallic,Yes,None reported,,Yes,"Certified. CARFAX One-Owner. https://www.kbb.com/kbbreport/8cksf 26/30 City/Highway MPG Recent Arrival! Odometer is 2630 miles below market average! GM Details:  172 Point Inspection  Powertrain Limited Warranty: 72 Month/100,000 Mile (whichever comes first) from original in-service date  Transfe|…|rable Warranty  Vehicle History  24 months/24,000 miles (whichever comes first) CPO Scheduled Maintenance Plan and 3 days/150 miles (whichever comes first) Vehicle Exchange Program. SiriusXM 3-month trial subscription.  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date  Roadside Assistance  Warranty Deductible: $0",2023-05-04T08:21:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24038104,Nissan Leaf S,2023,20000-29999,26998,"750 W Capitol Expy San Jose, CA 95136",Y,N,N,1N4AZ1BV3PC554382,Automatic,Automatic,Electric,,Electric,"",4150,mi.,hatchback,Front-wheel Drive,Gun Metallic,Yes,None reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes government fees and taxes, any finance charges, $85 CarMax document processing charge (not required by law), any electronic filing charge, and any emission testing charge. Price assumes that final purchase will be made in the State of CA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:44:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
24081487,Nissan Leaf S,2023,20000-29999,26998,"25560 Madison Ave Murrieta, CA 92562",Y,N,N,1N4AZ1BV0PC554906,Automatic,Automatic,Electric,,Electric,"",2290,mi.,hatchback,Front-wheel Drive,Glacier White,Yes,None reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes government fees and taxes, any finance charges, $85 CarMax document processing charge (not required by law), any electronic filing charge, and any emission testing charge. Price assumes that final purchase will be made in the State of CA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours.",2023-05-04T08:31:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
B3128,Hyundai Elantra SEL,2023,20000-29999,23450,"1918 SW 17th Street Ocala, FL 34471",Y,N,N,KMHLM4AG5PU395988,Automatic CVT,CVT,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",7415,mi.,sedan,Front-wheel Drive,Phantom Black,Yes,None reported,Yes,No,"Phantom Black 2023 Hyundai Elantra SEL FWD IVT I4 Cargo Block, Cargo Net, Cargo Package, Option Group 01, Reversible Cargo Tray.30/40 City/Highway MPG",2023-05-04T08:28:50.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PM700620,Honda HR-V Sport,2023,20000-29999,27985,"5300 Campus Dr Fort Worth, TX 76119",Y,Y,N,3CZRZ1H55PM700620,Automatic CVT,CVT,2.0L I4 16V GDI DOHC,2000.0,Gasoline,"",11601,mi.,suv,Front-wheel Drive,–,Yes,None reported,,Yes,"Lane Keeping Assist  Keyless Start  Bluetooth Connection  Rear SpoilerThis vehicle includes a Money-Back Guarantee and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guarant|…|eed. Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply.",2023-05-04T08:21:30.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P26486,Subaru Crosstrek Base,2023,20000-29999,27900,"107 W Glebe Rd Alexandria, VA 22305",Y,Y,N,JF2GTAACXPG262518,6-Speed Manual,Manual,2.0L H4 16V GDI DOHC,2000.0,Gasoline,"",3297,mi.,suv,All-wheel Drive,Crystal White Pearl,No,None reported,,Yes,Clean CARFAX. 22/29 City/Highway MPG Odometer is 3604 miles below market average!2023 Subaru Crosstrek,2023-05-04T08:20:15.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23404565,Kia Forte LXS,2023,20000-29999,26998,"401 Serramonte Blvd Colma, CA 94014",Y,N,N,3KPF24AD1PE524515,Automatic,Automatic,2.0L I4 16V MPFI DOHC,2000.0,Gasoline,"",14916,mi.,sedan,Front-wheel Drive,White,Yes,None reported,Yes,Yes,"Meet the Love Your Car Guarantee from CarMax! You can take your time with a 24-hour test drive and a 30-day money back guarantee (up to 1500 miles) to be sure it's the right car for you (restrictions apply). At CarMax, finding the right car is easy. You can shop online, get pre-qualified with no imp|…|act to your credit, and receive a trade-in offer all from the comfort of home. See carmax.com for details. Then, when it's time to buy, you can choose express pickup at your local CarMax or home delivery in select markets. And we stand behind every used car we sell with a 90-Day/4,000-Mile (whichever comes first) Limited Warranty. See store for details. Price excludes government fees and taxes, any finance charges, $85 CarMax document processing charge (not required by law), any electronic filing charge, and any emission testing charge. Price assumes that final purchase will be made in the State of CA, unless vehicle is non-transferable. Vehicle subject to prior sale. Applicable transfer fees are due in advance of vehicle delivery and are separate from sales transactions. Certain vehicles may have unrepaired safety recalls. Check nhtsa.gov/recalls to learn if this vehicle has an unrepaired safety recall. Inventory shown here is updated every 24 hours. Prior Use: LEASED VEHICLE",2023-05-04T08:20:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
3939LC,Hyundai Tucson SEL,2023,20000-29999,28000,"3831 Hargrove Rd East Tuscaloosa, AL 35405",Y,Y,N,5NMJB3AE4PH161536,8-Speed Automatic,Automatic,2.5L I4 16V PDI DOHC,2500.0,Gasoline,"",10460,mi.,suv,Front-wheel Drive,Intense Blue,No,None reported,,No,"Intense Blue 2023 Hyundai Tucson SEL FWD 8-Speed Automatic with SHIFTRONIC 2.5L I4 DGI DOHC 16V LEV3-ULEV70 187hp26/33 City/Highway MPGTuscaloosa Hyundai - Home of the MILLION MILE WARRANTY on all pre-owned vehicles!! Come visit us at 2502 Skyland Blvd E, Tuscaloosa, AL 35405. Serving the greater Bi|…|rmingham and Tuscaloosa areas. Out of town buyers, COURTESY pick up at airport. See dealer for details.",2023-05-04T08:45:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
